valueSetId,valueSetName,code,display,codeSystem
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,854227,enoxaparin sodium 100 MG/ML,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,854228,0.3 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,854231,enoxaparin sodium 100 MG/ML [Lovenox],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,854232,0.3 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,854235,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,854236,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,854238,0.6 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,854239,0.6 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,854242,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,854244,enoxaparin sodium 150 MG/ML,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,854246,enoxaparin sodium 150 MG/ML [Lovenox],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,854247,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe [Lovenox],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,854249,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,854253,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe [Lovenox],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,854255,enoxaparin sodium 100 MG/ML Injectable Solution,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,854256,enoxaparin sodium 100 MG/ML Injectable Solution [Lovenox],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855287,warfarin sodium 1 MG,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855288,warfarin sodium 1 MG Oral Tablet,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855289,warfarin sodium 1 MG [Coumadin],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855290,warfarin sodium 1 MG Oral Tablet [Coumadin],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855291,warfarin sodium 1 MG [Jantoven],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855292,warfarin sodium 1 MG Oral Tablet [Jantoven],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855295,warfarin sodium 10 MG,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855296,warfarin sodium 10 MG Oral Tablet,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855297,warfarin sodium 10 MG [Coumadin],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855298,warfarin sodium 10 MG Oral Tablet [Coumadin],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855299,warfarin sodium 10 MG [Jantoven],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855300,warfarin sodium 10 MG Oral Tablet [Jantoven],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855301,warfarin sodium 2 MG,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855302,warfarin sodium 2 MG Oral Tablet,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855303,warfarin sodium 2 MG [Coumadin],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855304,warfarin sodium 2 MG Oral Tablet [Coumadin],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855305,warfarin sodium 2 MG [Jantoven],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855306,warfarin sodium 2 MG Oral Tablet [Jantoven],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855311,warfarin sodium 2.5 MG,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855312,warfarin sodium 2.5 MG Oral Tablet,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855313,warfarin sodium 2.5 MG [Coumadin],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855314,warfarin sodium 2.5 MG Oral Tablet [Coumadin],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855315,warfarin sodium 2.5 MG [Jantoven],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855317,warfarin sodium 3 MG,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855318,warfarin sodium 3 MG Oral Tablet,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855319,warfarin sodium 3 MG [Coumadin],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855320,warfarin sodium 3 MG Oral Tablet [Coumadin],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855321,warfarin sodium 3 MG [Jantoven],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855322,warfarin sodium 3 MG Oral Tablet [Jantoven],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855323,warfarin sodium 4 MG,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855324,warfarin sodium 4 MG Oral Tablet,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855325,warfarin sodium 4 MG [Coumadin],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855326,warfarin sodium 4 MG Oral Tablet [Coumadin],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855327,warfarin sodium 4 MG [Jantoven],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855328,warfarin sodium 4 MG Oral Tablet [Jantoven],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855331,warfarin sodium 5 MG,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855332,warfarin sodium 5 MG Oral Tablet,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855333,warfarin sodium 5 MG [Coumadin],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855334,warfarin sodium 5 MG Oral Tablet [Coumadin],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855335,warfarin sodium 5 MG [Jantoven],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855336,warfarin sodium 5 MG Oral Tablet [Jantoven],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855337,warfarin sodium 6 MG,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855338,warfarin sodium 6 MG Oral Tablet,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855339,warfarin sodium 6 MG [Coumadin],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855340,warfarin sodium 6 MG Oral Tablet [Coumadin],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855341,warfarin sodium 6 MG [Jantoven],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855342,warfarin sodium 6 MG Oral Tablet [Jantoven],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855343,warfarin sodium 7.5 MG,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855344,warfarin sodium 7.5 MG Oral Tablet,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855345,warfarin sodium 7.5 MG [Coumadin],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855346,warfarin sodium 7.5 MG Oral Tablet [Coumadin],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855347,warfarin sodium 7.5 MG [Jantoven],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,855348,warfarin sodium 7.5 MG Oral Tablet [Jantoven],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,861356,0.8 ML fondaparinux sodium 12.5 MG/ML Prefilled Syringe,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,861357,fondaparinux sodium 12.5 MG/ML [Arixtra],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,861358,0.8 ML fondaparinux sodium 12.5 MG/ML Prefilled Syringe [Arixtra],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,861359,fondaparinux sodium 5 MG/ML,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,861360,0.5 ML fondaparinux sodium 5 MG/ML Prefilled Syringe,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,861361,fondaparinux sodium 5 MG/ML [Arixtra],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,861362,0.5 ML fondaparinux sodium 5 MG/ML Prefilled Syringe [Arixtra],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,861363,0.4 ML fondaparinux sodium 12.5 MG/ML Prefilled Syringe,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,861364,0.4 ML fondaparinux sodium 12.5 MG/ML Prefilled Syringe [Arixtra],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,861365,0.6 ML fondaparinux sodium 12.5 MG/ML Prefilled Syringe,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,861366,0.6 ML fondaparinux sodium 12.5 MG/ML Prefilled Syringe [Arixtra],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,978712,tinzaparin sodium 20000 UNT/ML,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,978713,tinzaparin sodium 20000 UNT/ML Injectable Solution,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,978716,tinzaparin sodium 10000 UNT/ML,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,978717,tinzaparin sodium 10000 UNT/ML Injectable Solution,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,978724,dalteparin sodium 12500 UNT/ML,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,978725,0.2 ML dalteparin sodium 12500 UNT/ML Prefilled Syringe,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,978726,dalteparin sodium 12500 UNT/ML [Fragmin],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,978727,0.2 ML dalteparin sodium 12500 UNT/ML Prefilled Syringe [Fragmin],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,978732,dalteparin sodium 25000 UNT/ML,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,978733,0.2 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,978734,dalteparin sodium 25000 UNT/ML [Fragmin],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,978735,0.2 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe [Fragmin],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,978736,0.3 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,978737,0.3 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe [Fragmin],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,978740,0.5 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,978741,0.5 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe [Fragmin],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,978744,0.6 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,978745,0.6 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe [Fragmin],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,978746,0.72 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,978747,0.72 ML dalteparin sodium 25000 UNT/ML Prefilled Syringe [Fragmin],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,978754,dalteparin sodium 10000 UNT/ML,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,978755,1 ML dalteparin sodium 10000 UNT/ML Prefilled Syringe,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,978756,dalteparin sodium 10000 UNT/ML [Fragmin],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,978757,1 ML dalteparin sodium 10000 UNT/ML Prefilled Syringe [Fragmin],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,978759,dalteparin sodium 10000 UNT/ML Injectable Solution,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,978773,dalteparin sodium 2500 UNT/ML,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,978774,dalteparin sodium 2500 UNT/ML Injectable Solution,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,978777,dalteparin sodium 25000 UNT/ML Injectable Solution,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,978778,dalteparin sodium 25000 UNT/ML Injectable Solution [Fragmin],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,9877,heparin sodium,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113762.1.4.1026.1,BPH Specimens,75520-7,Biobank specimens are stored and available for research,http://loinc.org
2.16.840.1.113762.1.4.1026.1,BPH Specimens,LP185886-1,Biobank specimens are stored and available for research,http://loinc.org
